"month","item","definition","uni_lemma","learned","value"
16,13,"víbora",NA,0,0
16,15,"vaca","cow",0,13
16,16,"tortuga","turtle",0,2
16,18,"ratón","mouse",0,5
16,19,"rana","frog",0,13
16,20,"puerco","pig",0,1
16,21,"pollito","chick",0,1
16,23,"pescado","fish (animal)",0,4
16,24,"perro","dog",0,7
16,25,"pato","duck",0,15
16,26,"pájaro","bird",0,0
16,27,"oso","bear",0,7
16,28,"mosco",NA,0,1
16,29,"mosca","fly (animal)",0,2
16,30,"mono","monkey",0,4
16,31,"mariposa","butterfly",0,0
16,32,"lobo","wolf",0,6
16,33,"león","lion",0,1
16,34,"jirafa","giraffe",0,0
16,35,"hormiga","ant",0,0
16,38,"gato","cat",0,10
16,40,"gallina","hen",0,1
16,41,"foca",NA,0,6
16,42,"elefante","elephant",0,0
16,43,"conejo","bunny",0,0
16,46,"caballo","horse",0,0
16,47,"burro","donkey",0,5
16,50,"borrego","lamb",0,0
16,53,"araña","spider",0,0
16,54,"animal","animal",0,0
16,55,"abeja","bee",0,2
16,57,"triciclo (vehicles)",NA,0,4
16,58,"tren","train",0,1
16,60,"moto","motorcycle",0,7
16,61,"helicóptero","helicopter",0,0
16,62,"carro/coche","car",0,15
16,64,"camión/troca","truck",0,4
16,66,"bicicleta","bicycle",0,0
16,67,"barco","boat",0,6
16,68,"avión","airplane",0,1
16,70,"agua","water (beverage)",1,0
16,71,"arroz","rice",0,1
16,72,"atole","atole",0,0
16,73,"atún",NA,0,1
16,74,"azúcar",NA,0,0
16,75,"café","coffee",0,4
16,77,"carne","meat",0,1
16,79,"chícharo",NA,0,0
16,80,"chicle",NA,0,1
16,81,"chile","chili",0,1
16,82,"chocolate",NA,0,0
16,83,"comida","food",0,3
16,84,"dulce","candy",0,0
16,85,"durazno",NA,0,0
16,87,"elote",NA,0,1
16,89,"fresa",NA,0,1
16,90,"frijoles","beans",0,0
16,91,"galleta","cookie",0,3
16,92,"gelatina",NA,0,0
16,94,"helado/nieve","ice cream",0,1
16,95,"hielo",NA,0,7
16,97,"huevo","egg",0,5
16,98,"jamón","ham",0,4
16,99,"jugo","juice",0,1
16,100,"leche","milk",1,1
16,103,"cacahuete/maní",NA,0,0
16,105,"manzana","apple",0,0
16,106,"melón",NA,0,2
16,108,"naranja","orange (food)",0,0
16,109,"paleta","lollipop",0,3
16,110,"palomitas",NA,0,0
16,111,"pan","bread",1,7
16,113,"papas",NA,0,4
16,114,"papitas",NA,0,1
16,115,"pasas",NA,0,4
16,116,"pastel","cake",0,2
16,118,"pescado (food_drink)",NA,0,4
16,119,"plátano/banana","banana",0,1
16,120,"pollo","chicken (food)",0,6
16,121,"quesadilla","quesadilla",0,0
16,122,"queso","cheese",0,7
16,123,"sal",NA,0,4
16,124,"salchicha","hot dog",0,0
16,126,"sandía",NA,0,0
16,127,"soda/refresco","soda",0,7
16,128,"sopa","soup",0,7
16,129,"taco",NA,0,11
16,130,"té (food)",NA,0,1
16,131,"torta/lonche",NA,0,3
16,132,"tortilla","tortilla",0,2
16,133,"uvas","grapes",0,1
16,136,"yoghurt",NA,0,0
16,137,"zanahoria",NA,0,0
16,138,"botón","button",0,2
16,140,"calcetín","sock",0,0
16,141,"calzón","underpants",0,2
16,142,"camisa",NA,0,2
16,143,"chancla",NA,0,0
16,146,"falda","skirt",0,1
16,147,"gorra",NA,0,1
16,148,"guantes",NA,0,0
16,149,"lentes","glasses",0,1
16,151,"pañal","diaper",0,3
16,152,"pantalón","pants",0,0
16,153,"pijama","pajamas",0,0
16,154,"playera","t-shirt",0,0
16,155,"ropa",NA,0,6
16,156,"shorts","shorts",0,1
16,157,"sombrero","hat",0,0
16,158,"suéter","sweater",0,0
