"month","item","definition","uni_lemma","learned","value"
17,13,"buba","bug",0,11
17,14,"guska","goose",0,4
17,15,"jelen",NA,0,0
17,16,"koka","hen",0,42
17,17,"konj","horse",0,12
17,18,"kornjača",NA,0,0
17,19,"koza","goat",0,18
17,20,"krava","cow",0,10
17,21,"krokodil",NA,0,0
17,23,"lav","lion",0,8
17,24,"leptir","butterfly",0,0
17,25,"lisica","fox",0,2
17,26,"mačka","cat",0,1
17,27,"magarac","donkey",0,0
17,28,"majmun","monkey",0,0
17,29,"medo (igračka)","teddybear",0,4
17,30,"medvjed (životinja)",NA,0,0
17,31,"miš","mouse",0,4
17,32,"mrav",NA,0,6
17,33,"ovca","sheep",0,1
17,34,"pas","dog",0,6
17,35,"patka","duck",0,2
17,36,"pčela","bee",0,0
17,37,"pijetao","rooster",0,0
17,38,"pile","chicken (animal)",0,1
17,39,"pingvin",NA,0,0
17,40,"prase","pig",0,1
17,41,"ptica","bird",0,1
17,43,"riba (animal)","fish (animal)",0,14
17,44,"slon","elephant",0,4
17,45,"sova","owl",0,15
17,46,"srna",NA,0,0
17,47,"tigar","tiger",0,0
17,48,"vjeverica","squirrel",0,0
17,49,"vrabac","sparrow",0,0
17,50,"vuk","wolf",0,6
17,52,"zeko","bunny",0,5
17,53,"žaba","frog",0,10
17,54,"žirafa",NA,0,0
17,55,"životinja","animal",0,0
17,56,"auto","car",0,1
17,57,"autobus","bus",0,0
17,58,"avion","airplane",0,1
17,59,"bicikl","bicycle",0,0
17,60,"brod","boat",0,2
17,61,"helikopter",NA,0,0
17,62,"kamion","truck",0,2
17,63,"kolica","stroller",0,16
17,64,"motor","motorcycle",0,0
17,65,"sanjke",NA,0,0
17,66,"traktor","tractor",0,0
17,67,"tramvaj","tram",0,0
17,69,"vlak","train",0,3
17,70,"balon","balloon",0,2
17,71,"bojica",NA,0,7
17,73,"igra",NA,0,1
17,74,"igračka","toy (object)",0,0
17,75,"knjiga","book",0,1
17,76,"kocka","block",0,6
17,78,"lopatica","shovel",0,4
17,79,"lopta","ball",0,1
17,80,"lutka","doll",0,4
17,81,"ljepilo",NA,0,0
17,82,"olovka","pen/pencil",0,0
17,85,"poklon",NA,0,0
17,86,"slagalice (puzzle)",NA,0,0
17,87,"slikovnica",NA,0,0
