"month","item","definition","uni_lemma","learned","value"
18,1,"Krokodil",NA,0,0
18,2,"Tier",NA,0,48
18,3,"Ameise",NA,0,2
18,4,"Bär",NA,0,55
18,5,"Giraffe",NA,0,4
18,6,"Schaf",NA,0,55
18,7,"Hase",NA,0,41
18,8,"Schmetterling",NA,0,0
18,9,"Schildkröte",NA,0,0
18,10,"Wolf",NA,0,19
18,11,"Zebra",NA,0,0
18,12,"Eule",NA,0,35
18,13,"Ente",NA,0,44
18,14,"Nilpferd",NA,0,0
18,15,"Spinne",NA,0,21
18,16,"Elefant",NA,0,1
18,17,"Fisch",NA,0,96
18,18,"Frosch",NA,0,16
18,19,"Vogel",NA,0,19
18,20,"Huhn",NA,0,56
18,21,"Pferd",NA,0,1
18,22,"Tiger",NA,0,28
18,23,"Küken",NA,0,17
18,24,"Kuh",NA,0,46
18,25,"Reh",NA,0,45
18,26,"Hund",NA,0,34
18,27,"Fliege",NA,0,12
18,28,"Igel",NA,0,23
18,29,"Schlange",NA,0,22
18,30,"Fuchs",NA,0,26
18,31,"Pinguin",NA,0,0
18,32,"Schwein",NA,0,15
18,34,"Biene",NA,0,62
18,35,"Gans",NA,0,28
18,36,"Eichhörnchen",NA,0,0
18,37,"Teddy",NA,0,22
18,38,"Katze",NA,0,28
18,39,"Löwe",NA,0,34
18,40,"Affe",NA,0,90
18,41,"Maus",NA,0,39
18,42,"Esel",NA,0,25
18,43,"Käfer",NA,0,33
18,44,"Schnecke",NA,0,19
18,45,"Maulwurf",NA,0,0
18,46,"Flugzeug",NA,0,0
18,47,"Fahrrad",NA,0,6
18,48,"Schiff",NA,0,59
18,49,"Bus",NA,0,64
18,50,"Bagger",NA,0,39
18,51,"Auto",NA,1,28
18,52,"Feuerwehr",NA,0,0
18,53,"Hubschrauber",NA,0,0
18,54,"Motorrad",NA,0,0
18,55,"Müllabfuhr",NA,0,0
18,56,"Trecker",NA,0,11
18,57,"Bahn",NA,0,65
18,58,"Dreirad",NA,0,0
18,59,"Lastwagen",NA,0,0
18,60,"Ball",NA,1,65
18,61,"Knete",NA,0,11
18,62,"Papier",NA,0,5
18,63,"Buch",NA,0,56
18,64,"Puppenwagen",NA,0,0
18,65,"Stift",NA,0,14
18,66,"Puppe",NA,0,48
18,67,"Spiel",NA,0,21
18,68,"Geschichte",NA,0,1
18,69,"Fußball",NA,0,1
18,70,"Luftballon",NA,0,0
18,71,"Geschenk",NA,0,0
18,72,"Puzzle",NA,0,5
18,73,"Spielzeug",NA,0,0
18,74,"Apfel",NA,0,17
18,75,"Pommes",NA,0,5
18,76,"Bohnen",NA,0,21
18,77,"Butter",NA,0,39
18,78,"Pudding",NA,0,4
18,79,"Müsli",NA,0,6
18,80,"Saft",NA,0,44
18,81,"Fleisch",NA,0,17
18,82,"Suppe",NA,0,48
18,83,"Nudeln",NA,0,1
18,84,"Orange/Apfelsine",NA,0,10
18,85,"Brötchen",NA,0,0
18,86,"Pfannkuchen",NA,0,0
18,87,"Fisch",NA,0,96
18,88,"Spaghetti",NA,0,0
18,89,"Essen",NA,0,29
18,90,"Banane",NA,1,7
18,91,"Kartoffeln",NA,0,0
18,92,"Kuchen",NA,0,16
18,93,"Bonbon",NA,0,2
18,94,"Tee",NA,0,50
18,95,"Butterbrot",NA,0,0
18,96,"Soße",NA,0,46
18,97,"Schokolade",NA,0,1
18,98,"Kaffee",NA,0,40
18,99,"Erdbeere",NA,0,0
18,100,"Toast",NA,0,10
18,101,"Wasser",NA,0,40
18,102,"Joghurt",NA,0,0
18,103,"Marmelade",NA,0,0
18,104,"Pizza",NA,0,6
18,105,"Weintrauben",NA,0,0
18,106,"Brot",NA,0,31
18,107,"Eis",NA,0,78
18,108,"Möhre",NA,0,34
18,109,"Salz",NA,0,12
18,110,"Käse",NA,0,55
18,111,"Zucker",NA,0,8
18,112,"Melone",NA,0,0
18,113,"Milch",NA,0,27
18,114,"Keks",NA,0,29
18,115,"Nüsse",NA,0,43
18,116,"Honig",NA,0,6
18,117,"Zwieback",NA,0,0
18,118,"Eier",NA,0,71
18,119,"Bier",NA,0,51
18,120,"Gummibärchen",NA,0,0
18,121,"Spinat",NA,0,2
18,122,"Birne",NA,0,16
18,123,"Kakao",NA,0,5
18,124,"Tomate",NA,0,1
18,125,"Fischstäbchen",NA,0,0
18,126,"Nachtisch",NA,0,1
18,127,"Wurst",NA,0,6
18,128,"Jacke",NA,0,58
18,129,"Stiefel",NA,0,10
18,130,"Pullover",NA,0,0
18,131,"Strumpfhose",NA,0,0
18,132,"Unterhose",NA,0,0
18,133,"Handschuhe",NA,0,3
18,134,"Mütze",NA,0,17
18,135,"Hausschuhe",NA,0,1
18,136,"Lätzchen",NA,0,1
18,137,"Socken",NA,0,18
18,139,"Windel",NA,0,2
18,140,"Kleid",NA,0,18
18,141,"Schuh",NA,0,41
18,143,"Jeans",NA,0,0
18,144,"Hose",NA,0,41
18,145,"Schal",NA,0,58
18,146,"Hemd",NA,0,29
18,147,"Schlafanzug",NA,0,0
18,148,"Tshirt",NA,0,1
18,149,"Füße",NA,0,50
18,150,"Finger",NA,0,31
18,151,"Haare",NA,0,42
18,152,"Schulter",NA,0,8
18,153,"Zahn",NA,0,27
18,154,"Zeh",NA,0,57
18,155,"Auge",NA,0,58
18,156,"Gesicht",NA,0,2
18,157,"Bein",NA,0,55
18,158,"Nase",NA,0,37
18,159,"Penis",NA,0,6
18,160,"Bauchnabel",NA,0,0
18,161,"Wange",NA,0,56
18,162,"Kinn",NA,0,69
18,163,"Ohr",NA,0,43
18,164,"Lippen",NA,0,16
18,165,"Mund",NA,0,34
18,166,"Arm",NA,0,55
18,167,"Popo",NA,0,12
18,168,"Hand",NA,0,51
18,169,"Kopf",NA,0,20
18,170,"Knie",NA,0,54
18,171,"Zunge",NA,0,13
18,172,"Bauch",NA,0,36
18,173,"Scheide",NA,0,24
18,174,"Korb",NA,0,23
18,175,"Decke",NA,0,46
18,176,"Radio",NA,0,3
18,177,"Schlüssel",NA,0,8
18,178,"Messer",NA,0,35
18,179,"Lampe",NA,0,19
18,180,"Licht",NA,0,31
18,181,"Telefon",NA,0,1
18,182,"Zahnbürste",NA,0,0
18,183,"Handtuch",NA,0,3
18,184,"Müll",NA,0,55
18,186,"Becher",NA,0,32
18,187,"Topf",NA,0,22
18,188,"Bild",NA,0,47
18,190,"Glas",NA,0,13
18,191,"Hammer",NA,0,39
18,192,"Schere",NA,0,48
18,193,"Seife",NA,0,26
18,194,"Löffel",NA,0,16
18,195,"Medizin",NA,0,0
18,196,"Kamera",NA,0,0
18,197,"Uhr",NA,0,40
18,198,"Kamm",NA,0,61
18,199,"Tasse",NA,0,73
18,200,"Deckel",NA,0,20
18,202,"Staubsauger",NA,0,0
18,203,"Teller",NA,0,39
18,204,"Flasche",NA,0,22
18,205,"Dose",NA,0,35
18,206,"Schüssel",NA,0,28
18,207,"Besen",NA,0,18
18,208,"Bürste",NA,0,3
18,209,"Eimer",NA,0,37
18,210,"Nagel",NA,0,19
18,212,"Gabel",NA,0,17
18,213,"Kissen",NA,0,21
18,214,"Mülleimer",NA,0,2
18,215,"Zahnpasta",NA,0,0
18,216,"Schublade",NA,0,1
18,217,"Badewanne",NA,0,0
18,218,"Bett",NA,0,62
18,219,"Küche",NA,0,46
18,220,"Bank",NA,0,35
18,221,"Stuhl",NA,0,26
18,222,"Terasse",NA,0,5
18,223,"Klo/Toilette",NA,0,53
18,224,"Kühlschrank",NA,0,0
18,225,"Badezimmer",NA,0,0
18,226,"Garage",NA,0,4
18,227,"Schlafzimmer",NA,0,0
18,228,"Wohnzimmer",NA,0,1
18,229,"Herd",NA,0,31
