"age","item","definition","uni_lemma","learned","value"
"18",276,"kitchen","kitchen",0,3
"18",277,"living room","living room",0,2
"18",278,"oven","oven",0,3
"18",281,"potty","potty",0,0
"18",283,"refrigerator","refrigerator",0,0
"18",284,"room","room",0,6
"18",285,"shower","shower",0,5
"18",286,"sink","sink",0,3
"18",288,"stairs","stairs",0,0
"18",289,"stove","stove",0,4
"18",290,"table","table",0,7
"18",291,"TV","tv",0,0
"18",292,"window","window",0,3
"18",294,"backyard","yard",0,1
"18",295,"cloud","cloud",0,2
"18",296,"flag","flag",0,0
"18",297,"flower","flower",0,5
"18",298,"garden","garden",0,4
"18",299,"grass","grass",0,3
"18",300,"hose","hose",0,3
"18",301,"ladder","ladder",0,1
"18",303,"moon","moon",0,3
"18",304,"pool","pool",0,4
"18",305,"rain","rain",0,7
"18",306,"rock","rock (object)",0,2
"18",307,"roof","roof",0,1
