"month","item","definition","uni_lemma","learned","value"
16,13,"alligator","alligator",0,275
16,14,"animal","animal",0,238
16,15,"ant","ant",0,43
16,16,"bear","bear",0,51
16,17,"bee","bee",0,60
16,18,"bird","bird",0,55
16,19,"bug","bug",0,59
16,20,"bunny","bunny",0,53
16,21,"butterfly","butterfly",0,272
16,22,"cat","cat",0,48
16,23,"chicken (animal)","chicken",0,66
16,24,"cow","cow",0,59
16,25,"deer","deer",0,57
16,26,"dog","dog",1,61
16,27,"donkey","donkey",0,85
16,28,"duck","duck",0,51
16,29,"elephant","elephant",0,261
16,30,"fish (animal)","fish",0,61
16,31,"frog","frog",0,86
16,32,"giraffe","giraffe",0,88
16,33,"goose","goose",0,55
16,35,"horse","horse",0,58
16,36,"kitty","kitty",0,54
16,37,"lamb","lamb",0,50
16,38,"lion","lion",0,39
16,39,"monkey","monkey",0,89
16,40,"moose","moose",0,55
16,41,"mouse","mouse",0,56
16,42,"owl","owl",0,53
16,43,"penguin","penguin",0,250
16,44,"pig","pig",0,59
16,45,"pony","pony",0,91
16,46,"puppy","puppy",0,54
16,47,"rooster","rooster",0,73
16,48,"sheep","sheep",0,63
16,49,"squirrel","squirrel",0,205
16,51,"tiger","tiger",0,62
16,52,"turkey","turkey",0,53
16,53,"turtle","turtle",0,69
16,54,"wolf","wolf",0,60
16,55,"zebra","zebra",0,87
16,56,"airplane","airplane",0,270
16,57,"bicycle","bicycle",0,246
16,58,"boat","boat",0,52
16,59,"bus","bus",0,53
16,60,"car","car",0,55
16,62,"helicopter","helicopter",0,276
16,63,"motorcycle","motorcycle",0,276
16,64,"sled","sled",0,86
16,65,"stroller","stroller",0,190
16,66,"tractor","tractor",0,168
16,67,"train","train",0,73
16,68,"tricycle","tricycle",0,261
16,69,"truck","truck",0,75
16,70,"ball","ball",1,50
16,71,"balloon","balloon",0,114
16,72,"bat","bat",0,48
16,73,"block","block",0,81
16,74,"book","book",1,52
16,75,"bubbles","bubbles",0,191
16,76,"chalk","chalk",0,53
16,77,"crayon","crayon",0,209
16,78,"doll","doll",0,51
16,79,"game","game",0,58
16,80,"glue","glue",0,91
16,81,"pen","pen",0,48
16,82,"pencil","pencil",0,174
16,84,"present","present",0,243
16,85,"puzzle","puzzle",0,72
16,86,"story","story",0,84
16,87,"toy (object)","toy",0,62
16,88,"apple","apple",0,44
16,89,"applesauce","applesauce",0,275
16,90,"banana","banana",1,195
16,91,"beans","beans",0,54
16,92,"bread","bread",0,78
16,93,"butter","butter",0,53
16,94,"cake","cake",0,51
16,95,"candy","candy",0,71
16,96,"carrots","carrots",0,163
16,97,"cereal","cereal",0,176
16,98,"cheerios","cheerios",0,201
16,99,"cheese","cheese",0,57
16,100,"chicken (food)","chicken (food)",0,66
16,101,"chocolate","chocolate",0,190
16,102,"coffee","coffee",0,57
16,103,"coke","coke",0,51
16,104,"cookie","cookie",0,52
16,105,"corn","corn",0,53
16,106,"cracker","cracker",0,67
16,107,"donut","donut",0,195
16,108,"drink (beverage)","drink (beverage)",0,80
16,109,"egg","egg",0,59
16,110,"fish (food)","fish (food)",0,61
16,111,"food","food",0,61
16,113,"grapes","grapes",0,87
16,115,"gum","gum",0,55
16,116,"hamburger","hamburger",0,267
16,117,"ice","ice",0,55
16,119,"jello","jello",0,56
16,120,"jelly","jelly",0,55
16,121,"juice","juice",0,57
16,122,"lollipop","lollipop",0,276
16,123,"meat","meat",0,56
16,124,"melon","melon",0,73
16,125,"milk","milk",0,55
16,126,"muffin","muffin",0,75
16,127,"noodles","pasta",0,202
16,128,"nuts","nuts",0,49
16,129,"orange (food)","orange (food)",0,181
16,130,"pancake","pancake",0,250
16,131,"peas","peas",0,56
16,133,"pickle","pickle",0,61
16,134,"pizza","pizza",0,81
16,135,"popcorn","popcorn",0,271
16,136,"popsicle","popsicle",0,265
16,138,"potato","potato",0,259
16,139,"pretzel","pretzel",0,245
16,140,"pudding","pudding",0,91
16,141,"pumpkin","pumpkin",0,251
16,142,"raisin","raisin",0,78
16,143,"salt","salt",0,51
16,144,"sandwich","sandwich",0,260
16,145,"sauce","sauce",0,53
16,147,"soup","soup",0,59
16,148,"spaghetti","pasta",0,256
16,149,"strawberry","strawberry",0,275
16,150,"toast","toast",0,55
16,153,"vitamins","vitamins",0,270
16,154,"water (beverage)","water (beverage)",0,57
16,155,"yogurt","yogurt",0,89
16,156,"beads","beads",0,54
16,157,"belt","belt",0,46
16,158,"bib","bib",0,56
16,159,"boots","boots",0,53
16,160,"button","button",0,65
16,161,"coat","coat",0,53
16,162,"diaper","diaper",0,62
16,163,"dress (object)","dress",0,77
16,164,"gloves","gloves",0,89
16,165,"hat","hat",0,49
16,166,"jacket","jacket",0,67
16,167,"jeans","jeans",0,55
16,168,"mittens","mittens",0,186
16,169,"necklace","necklace",0,185
16,170,"pajamas","pajamas",0,256
16,171,"pants","pants",0,76
16,173,"shirt","shirt",0,55
16,174,"shoe","shoe",1,63
16,175,"shorts","shorts",0,86
16,176,"slipper","slipper",0,79
16,179,"sock","sock",0,50
16,180,"sweater","sweater",0,80
16,182,"underpants","underpants",0,276
16,183,"zipper","zipper",0,60
16,184,"ankle","ankle",0,184
16,185,"arm","arm",0,53
16,188,"cheek","cheek",0,56
16,189,"chin","chin",0,53
16,190,"ear","ear",0,58
16,191,"eye","eye",0,62
16,192,"face","face",0,56
16,193,"finger","finger",0,88
16,194,"foot","foot",0,56
16,195,"hair","hair",0,56
16,196,"hand","hand",0,47
16,197,"head","head",0,57
16,198,"knee","knee",0,60
16,199,"leg","leg",0,59
16,200,"lips","lips",0,56
16,201,"mouth","mouth",0,62
16,202,"nose","nose",0,53
16,204,"penis*","penis",0,87
16,205,"shoulder","shoulder",0,86
16,206,"toe","toe",0,61
16,207,"tongue","tongue",0,57
16,208,"tooth","tooth",0,59
16,209,"tummy","tummy",0,54
16,211,"basket","basket",0,164
16,212,"blanket","blanket",0,232
16,213,"bottle","bottle",0,69
16,214,"bowl","bowl",0,50
16,215,"box","box",0,47
16,216,"broom","broom",0,84
16,217,"brush","brush",0,79
16,218,"bucket","bucket",0,75
16,219,"camera","camera",0,72
16,220,"can (object)","can",0,44
16,221,"clock","clock",0,79
16,222,"comb","comb",0,56
16,223,"cup","cup",0,54
16,224,"dish","dish",0,60
16,225,"fork","fork",0,57
16,226,"garbage","garbage",0,247
16,227,"glass","glass",0,82
16,228,"glasses","glasses",0,185
16,229,"hammer","hammer",0,54
16,230,"jar","jar",0,56
16,231,"keys","keys",0,56
16,232,"knife","knife",0,60
16,233,"lamp","lamp",0,51
16,234,"light","light",0,54
16,235,"medicine","medicine",0,250
16,236,"money","money",0,55
16,237,"mop","mop",0,59
16,238,"nail","nails",0,50
16,239,"napkin","napkin",0,191
16,240,"paper","paper",0,58
16,241,"penny","penny",0,51
16,242,"picture","picture",0,77
16,243,"pillow","pillow",0,53
16,244,"plant","plant",0,67
16,245,"plate","plate",0,69
16,246,"purse","purse",0,57
16,247,"radio","radio",0,230
16,248,"scissors","scissors",0,79
16,249,"soap","soap",0,58
16,250,"spoon","spoon",0,69
16,251,"tape","tape",0,58
16,252,"telephone","telephone",0,271
16,254,"toothbrush","toothbrush",0,269
16,255,"towel","towel",0,41
16,256,"trash","trash",0,83
16,258,"vacuum","vacuum",0,227
16,260,"watch (object)","watch",0,60
16,262,"bathroom","bathroom",0,263
16,263,"bathtub","bathtub",0,187
16,264,"bed","bed",0,53
16,265,"bedroom","bedroom",0,259
16,267,"chair","chair",0,55
16,268,"closet","closet",0,178
16,269,"couch","couch",0,60
16,270,"crib","crib",0,77
16,271,"door","door",0,57
16,272,"drawer","drawer",0,87
16,273,"dryer","dryer",0,84
16,274,"garage","garage",0,90
16,276,"kitchen","kitchen",0,72
16,278,"oven","oven",0,46
16,281,"potty","potty",0,50
16,283,"refrigerator","refrigerator",0,276
16,284,"room","room",0,55
16,285,"shower","shower",0,62
16,286,"sink","sink",0,54
16,288,"stairs","stairs",0,89
16,289,"stove","stove",0,87
16,290,"table","table",0,68
16,292,"window","window",0,85
16,294,"backyard","yard",0,274
16,295,"cloud","cloud",0,87
16,296,"flag","flag",0,86
16,297,"flower","flower",0,86
16,298,"garden","garden",0,189
16,299,"grass","grass",0,78
16,300,"hose","hose",0,57
16,301,"ladder","ladder",0,48
16,303,"moon","moon",0,54
16,304,"pool","pool",0,54
16,305,"rain","rain",0,51
16,306,"rock","rock",0,50
16,307,"roof","roof",0,58
16,308,"sandbox","sandbox",0,273
16,309,"shovel","shovel",0,80
16,310,"sidewalk","sidewalk",0,268
16,311,"sky","sky",0,83
16,312,"slide (object)","slide",0,87
16,313,"snow","snow",0,85
16,314,"snowman","snowman",0,265
16,315,"sprinkler","sprinkler",0,264
16,316,"star","star",0,85
16,317,"stick","stick",0,78
16,319,"street","street",0,111
16,320,"sun","sun",0,48
16,321,"swing (object)","swing",0,82
16,322,"tree","tree",0,82
16,323,"water (not beverage)","water (not beverage)",0,57
16,324,"wind","wind",0,57
17,13,"alligator","alligator",0,275
17,14,"animal","animal",0,238
17,15,"ant","ant",0,43
17,16,"bear","bear",0,51
17,17,"bee","bee",0,60
17,18,"bird","bird",0,55
17,19,"bug","bug",0,59
17,20,"bunny","bunny",0,53
17,21,"butterfly","butterfly",0,272
17,22,"cat","cat",0,48
17,23,"chicken (animal)","chicken",0,66
17,24,"cow","cow",0,59
17,25,"deer","deer",0,57
17,27,"donkey","donkey",0,85
17,28,"duck","duck",1,51
17,29,"elephant","elephant",0,261
17,30,"fish (animal)","fish",0,61
17,31,"frog","frog",0,86
17,32,"giraffe","giraffe",0,88
17,33,"goose","goose",0,55
17,35,"horse","horse",0,58
17,36,"kitty","kitty",0,54
17,37,"lamb","lamb",0,50
17,38,"lion","lion",0,39
17,39,"monkey","monkey",0,89
17,40,"moose","moose",0,55
17,41,"mouse","mouse",0,56
17,42,"owl","owl",0,53
17,43,"penguin","penguin",0,250
17,44,"pig","pig",0,59
17,45,"pony","pony",0,91
17,46,"puppy","puppy",0,54
17,47,"rooster","rooster",0,73
17,48,"sheep","sheep",0,63
17,49,"squirrel","squirrel",0,205
17,51,"tiger","tiger",0,62
17,52,"turkey","turkey",0,53
17,53,"turtle","turtle",0,69
17,54,"wolf","wolf",0,60
17,55,"zebra","zebra",0,87
17,56,"airplane","airplane",0,270
17,57,"bicycle","bicycle",0,246
17,58,"boat","boat",0,52
17,59,"bus","bus",0,53
17,60,"car","car",0,55
17,62,"helicopter","helicopter",0,276
17,63,"motorcycle","motorcycle",0,276
17,64,"sled","sled",0,86
17,65,"stroller","stroller",0,190
17,66,"tractor","tractor",0,168
17,67,"train","train",0,73
17,68,"tricycle","tricycle",0,261
17,69,"truck","truck",0,75
17,71,"balloon","balloon",0,114
17,72,"bat","bat",0,48
17,73,"block","block",0,81
17,75,"bubbles","bubbles",0,191
17,76,"chalk","chalk",0,53
17,77,"crayon","crayon",0,209
17,78,"doll","doll",0,51
17,79,"game","game",0,58
17,80,"glue","glue",0,91
17,81,"pen","pen",0,48
17,82,"pencil","pencil",0,174
17,84,"present","present",0,243
17,85,"puzzle","puzzle",0,72
17,86,"story","story",0,84
17,87,"toy (object)","toy",0,62
17,88,"apple","apple",0,44
17,89,"applesauce","applesauce",0,275
17,91,"beans","beans",0,54
17,92,"bread","bread",0,78
17,93,"butter","butter",0,53
17,94,"cake","cake",0,51
17,95,"candy","candy",0,71
17,96,"carrots","carrots",0,163
17,97,"cereal","cereal",0,176
17,98,"cheerios","cheerios",0,201
17,99,"cheese","cheese",0,57
17,100,"chicken (food)","chicken (food)",0,66
17,101,"chocolate","chocolate",0,190
17,102,"coffee","coffee",0,57
17,103,"coke","coke",0,51
17,104,"cookie","cookie",0,52
17,105,"corn","corn",0,53
17,106,"cracker","cracker",0,67
17,107,"donut","donut",0,195
17,108,"drink (beverage)","drink (beverage)",0,80
17,109,"egg","egg",0,59
17,110,"fish (food)","fish (food)",0,61
17,111,"food","food",0,61
17,113,"grapes","grapes",0,87
17,115,"gum","gum",0,55
17,116,"hamburger","hamburger",0,267
17,117,"ice","ice",0,55
17,119,"jello","jello",0,56
17,120,"jelly","jelly",0,55
17,121,"juice","juice",0,57
17,122,"lollipop","lollipop",0,276
17,123,"meat","meat",0,56
17,124,"melon","melon",0,73
17,125,"milk","milk",0,55
17,126,"muffin","muffin",0,75
17,127,"noodles","pasta",0,202
17,128,"nuts","nuts",0,49
17,129,"orange (food)","orange (food)",0,181
17,130,"pancake","pancake",0,250
17,131,"peas","peas",0,56
17,133,"pickle","pickle",0,61
17,134,"pizza","pizza",0,81
17,135,"popcorn","popcorn",0,271
17,136,"popsicle","popsicle",0,265
17,138,"potato","potato",0,259
17,139,"pretzel","pretzel",0,245
17,140,"pudding","pudding",0,91
17,141,"pumpkin","pumpkin",0,251
17,142,"raisin","raisin",0,78
17,143,"salt","salt",0,51
17,144,"sandwich","sandwich",0,260
17,145,"sauce","sauce",0,53
17,147,"soup","soup",0,59
17,148,"spaghetti","pasta",0,256
17,149,"strawberry","strawberry",0,275
17,150,"toast","toast",0,55
17,153,"vitamins","vitamins",0,270
17,154,"water (beverage)","water (beverage)",0,57
17,155,"yogurt","yogurt",0,89
17,156,"beads","beads",0,54
17,157,"belt","belt",0,46
17,158,"bib","bib",0,56
17,159,"boots","boots",0,53
17,160,"button","button",0,65
17,161,"coat","coat",0,53
17,162,"diaper","diaper",0,62
17,163,"dress (object)","dress",0,77
17,164,"gloves","gloves",0,89
17,165,"hat","hat",0,49
17,166,"jacket","jacket",0,67
17,167,"jeans","jeans",0,55
17,168,"mittens","mittens",0,186
17,169,"necklace","necklace",0,185
17,170,"pajamas","pajamas",0,256
17,171,"pants","pants",0,76
17,173,"shirt","shirt",0,55
17,175,"shorts","shorts",0,86
17,176,"slipper","slipper",0,79
17,179,"sock","sock",0,50
17,180,"sweater","sweater",0,80
17,182,"underpants","underpants",0,276
17,183,"zipper","zipper",0,60
17,184,"ankle","ankle",0,184
17,185,"arm","arm",0,53
17,188,"cheek","cheek",0,56
17,189,"chin","chin",0,53
17,190,"ear","ear",0,58
17,191,"eye","eye",0,62
17,192,"face","face",0,56
17,193,"finger","finger",0,88
17,194,"foot","foot",0,56
17,195,"hair","hair",0,56
17,196,"hand","hand",0,47
17,197,"head","head",0,57
17,198,"knee","knee",0,60
17,199,"leg","leg",0,59
17,200,"lips","lips",0,56
17,201,"mouth","mouth",0,62
17,202,"nose","nose",0,53
17,204,"penis*","penis",0,87
17,205,"shoulder","shoulder",0,86
17,206,"toe","toe",0,61
17,207,"tongue","tongue",0,57
17,208,"tooth","tooth",0,59
17,209,"tummy","tummy",0,54
17,211,"basket","basket",0,164
17,212,"blanket","blanket",0,232
17,213,"bottle","bottle",0,69
17,214,"bowl","bowl",0,50
17,215,"box","box",0,47
17,216,"broom","broom",0,84
17,217,"brush","brush",0,79
17,218,"bucket","bucket",0,75
17,219,"camera","camera",0,72
17,220,"can (object)","can",0,44
17,221,"clock","clock",0,79
17,222,"comb","comb",0,56
17,223,"cup","cup",0,54
17,224,"dish","dish",0,60
17,225,"fork","fork",0,57
17,226,"garbage","garbage",0,247
17,227,"glass","glass",0,82
17,228,"glasses","glasses",0,185
17,229,"hammer","hammer",0,54
17,230,"jar","jar",0,56
17,231,"keys","keys",0,56
17,232,"knife","knife",0,60
17,233,"lamp","lamp",0,51
17,234,"light","light",0,54
17,235,"medicine","medicine",0,250
17,236,"money","money",0,55
17,237,"mop","mop",0,59
17,238,"nail","nails",0,50
17,239,"napkin","napkin",0,191
17,240,"paper","paper",0,58
17,241,"penny","penny",0,51
17,242,"picture","picture",0,77
17,243,"pillow","pillow",0,53
17,244,"plant","plant",0,67
17,245,"plate","plate",0,69
17,246,"purse","purse",0,57
17,247,"radio","radio",0,230
17,248,"scissors","scissors",0,79
17,249,"soap","soap",0,58
17,250,"spoon","spoon",0,69
17,251,"tape","tape",0,58
17,252,"telephone","telephone",0,271
17,254,"toothbrush","toothbrush",0,269
17,255,"towel","towel",0,41
17,256,"trash","trash",0,83
17,258,"vacuum","vacuum",0,227
17,260,"watch (object)","watch",0,60
17,262,"bathroom","bathroom",0,263
17,263,"bathtub","bathtub",0,187
17,264,"bed","bed",0,53
17,265,"bedroom","bedroom",0,259
17,267,"chair","chair",0,55
17,268,"closet","closet",0,178
17,269,"couch","couch",0,60
17,270,"crib","crib",0,77
17,271,"door","door",0,57
17,272,"drawer","drawer",0,87
17,273,"dryer","dryer",0,84
17,274,"garage","garage",0,90
17,276,"kitchen","kitchen",0,72
17,278,"oven","oven",0,46
17,281,"potty","potty",0,50
17,283,"refrigerator","refrigerator",0,276
17,284,"room","room",0,55
17,285,"shower","shower",0,62
17,286,"sink","sink",0,54
17,288,"stairs","stairs",0,89
17,289,"stove","stove",0,87
17,290,"table","table",0,68
17,292,"window","window",0,85
17,294,"backyard","yard",0,274
17,295,"cloud","cloud",0,87
17,296,"flag","flag",0,86
17,297,"flower","flower",0,86
17,298,"garden","garden",0,189
17,299,"grass","grass",0,78
17,300,"hose","hose",0,57
17,301,"ladder","ladder",0,48
17,303,"moon","moon",0,54
17,304,"pool","pool",0,54
17,305,"rain","rain",0,51
17,306,"rock","rock",0,50
17,307,"roof","roof",0,58
17,308,"sandbox","sandbox",0,273
17,309,"shovel","shovel",0,80
